ano,mes,maquina,central,codigo_agente,agente_descripcion,region,provincia,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta,grupo_economico,lon,lat,geo_nombre,geo_tecnologia,geo_nombre_age,potencia_instalada,geo_provincia,geo_sistema
2022,2022-10-01,MDPATV07,MDPA,CATLANTG,BUENOS AIRES ENERGIA EX-C.COST,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,7714.635,CENTRAL PUERTO S.A.,-57.546469758973,-38.0502000430216,MAR DEL PLATA,Térmica,BUENOS AIRES ENERGIA EX-C.COST,176.88,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,MDPATV08,MDPA,CATLANTG,BUENOS AIRES ENERGIA EX-C.COST,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-57.546469758973,-38.0502000430216,MAR DEL PLATA,Térmica,BUENOS AIRES ENERGIA EX-C.COST,176.88,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,MESEDI01,MESE,SINOMEZA,CGC ENERGIA SAU- Meseta Espin,PATAGONICA,SANTA CRUZ,Argentina,MOTOR DIESEL,Térmica,DI,,Patagonia,2326.671,Sin clasificar,-67.7010641265147,-46.5853362991741,MESETA ESPINOSA,Térmica,COMP.GEN.COMB. S.A.U.-MESETA,8.892,SANTA CRUZ,Interconectado MEM
2022,2022-10-01,MILADI01,MILA,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,14.437,Sin clasificar,,,,,,,,
2022,2022-10-01,MIR1DI01,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,238.923,ENERGYST RENTAL SOLUTION S.A.,-57.8246372252512,-38.2472253160957,MIRAMAR I ENARS,Térmica,CT MIRAMAR I - ENERGYST,20.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,MIRAEO,MIRAEO,PEMIRAMG,P.EOLICO MIRAMAR - RENOVAR 1.5,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,33852.891,GOLDWIND ARGENTINA S.A.,-58.0482313132942,-38.2260783183553,P.E. Miramar,Eólica,P.EOLICO MIRAMAR - RENOVAR 1.5,98.6,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,MJUADI01,MJUA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,0.0,PROVINCIAL,,,,,,,,
2022,2022-10-01,MMARTG01,MMAR,GMEDITEG,GENERACION MEDITERRANEA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,0.0,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MMARTG02,MMAR,GMEDITEG,GENERACION MEDITERRANEA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,0.0,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,3150.442,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,3166.912,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,6937.638,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MMARTG06,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,2609.136,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MMARTG07,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,2125.68,ALBANESI ENERGÍA S.A.,-64.3647059007501,-33.1607282255964,MARANZANA,Térmica,GENERACION MEDITERRANEA 220 - GENERACION MEDITERRANEA R287 - GEN.MEDITERRANEA (CONT.PLUS),342.961,CORDOBA,Interconectado MEM
2022,2022-10-01,MOLITV01,MOLI,MRPLSLSA,MOLINOS AGRO AG.(Ex.Mol Rio P),LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,GRUPO PEREZ COMPANC,-60.7239143044211,-32.7744477297727,MOLINOS AUTOG.,Térmica,MOLINOS AGRO AG.(Ex.Mol Rio P),27.0,SANTA FE,Interconectado MEM
2022,2022-10-01,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,12349.042,GRUPO ARCOR S.A.,-63.0389768693129,-31.4202749765325,MARIO SEVESO,Térmica,ARCOR MARIO SEVESO ARROYITO,30.8,CORDOBA,Interconectado MEM
2022,2022-10-01,NEC1EO,NEC1EO,PEVINECG,P.EOLICO VIENTOS DE NECOCHEA,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,13406.885,SAE ENERGY,-58.8277594987705,-38.6167614619435,C.At.Necochea I,Eólica,P.EOLICO VIENTOS DE NECOCHEA,37.95,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NECOEO,NECOEO,SEAENERG,SEA ENERGY PARQUE EOLICO,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,0.0,Sin clasificar,-58.790598,-38.604519,Necochea Eolico,Eólica,SEA ENERGY PARQUE EOLICO,0.25,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NECOTV01,NECO,CATLANTG,BUENOS AIRES ENERGIA EX-C.COST,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.7104501332913,-38.5784929011144,NECOCHEA,Térmica,BUENOS AIRES ENERGIA EX-C.COST,204.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NECOTV02,NECO,CATLANTG,BUENOS AIRES ENERGIA EX-C.COST,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.7104501332913,-38.5784929011144,NECOCHEA,Térmica,BUENOS AIRES ENERGIA EX-C.COST,204.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NECOTV03,NECO,CATLANTG,BUENOS AIRES ENERGIA EX-C.COST,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,19386.495,CENTRAL PUERTO S.A.,-58.7104501332913,-38.5784929011144,NECOCHEA,Térmica,BUENOS AIRES ENERGIA EX-C.COST,204.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NECOTV04,NECO,CATLANTG,BUENOS AIRES ENERGIA EX-C.COST,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.7104501332913,-38.5784929011144,NECOCHEA,Térmica,BUENOS AIRES ENERGIA EX-C.COST,204.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NESPDI02,NESP,EDESAEGG,EMP.DIS.S.ESTERO GENERACION,NOROESTE,SGO.DEL ESTERO,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,0.0,Sin clasificar,,,,,,,,
2022,2022-10-01,NEU1EO,NEU1EO,PEVINEUG,P.EOLICO VIENTOS NEUQUINOS I,COMAHUE,NEUQUEN,Argentina,EOLICA,Renovable,EOL,,Comahue,36693.804,AES ARGENTINA S.A.,-69.7674332655854,-39.7454074857567,P.E. VIENTOS NEUQUINOS I,Eólica,P.EOLICO VIENTOS NEUQUINOS I,100.485,NEUQUEN,Interconectado MEM
2022,2022-10-01,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin,BUENOS AIRES,BUENOS AIRES,Argentina,BIOMASA,Renovable,BIOM,,Gba - Litoral - Buenos Aires,0.0,COFCO INTERNATIONAL S.A.,-61.0309162386964,-34.5867567410843,NIDERA JUNIN,Biomasa,NIDERA SAFORCADA-Junin,7.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,NIH1HI,NIH1HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,MENDOZA,Argentina,TURB HIDRAULICA,Renovable,HI>50,Resto Hidráulico,Cuyo,15935.649,PAMPA ENERGÍA S.A.,-68.6308328986911,-34.995113985933,NIHUIL 1,Hidroeléctrica,HIDROELECTRICA LOS NIHUILES SA,72.0,MENDOZA,Interconectado MEM
2022,2022-10-01,NIH2HI,NIH2HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,MENDOZA,Argentina,TURB HIDRAULICA,Renovable,HI>50,Resto Hidráulico,Cuyo,15558.038,PAMPA ENERGÍA S.A.,-68.6234147224122,-34.9122912797947,NIHUIL 2,Hidroeléctrica,HIDROELECTRICA LOS NIHUILES SA,110.0,MENDOZA,Interconectado MEM
2022,2022-10-01,NIH3HI,NIH3HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,MENDOZA,Argentina,TURB HIDRAULICA,Renovable,HI>50,Resto Hidráulico,Cuyo,6219.791,PAMPA ENERGÍA S.A.,-68.5753196996058,-34.8823799536892,NIHUIL 3,Hidroeléctrica,HIDROELECTRICA LOS NIHUILES SA,42.0,MENDOZA,Interconectado MEM
2022,2022-10-01,NIH4HI,NIH4HI,HNIHUIVG,HIDR NIHUIL IV (EMSE SE),CUYO,MENDOZA,Argentina,HIDRAULICA <=50,Renovable,HI<50,Resto Hidráulico,Cuyo,5066.987,PROVINCIAL,-68.5144036656597,-34.8332879230443,NIHUIL 4,Hidroeléctrica (Menor a 50 Mw),HIDR NIHUIL IV (EMSE SE),18.0,MENDOZA,Interconectado MEM
2022,2022-10-01,NONOFV,NONOFV,PFNONOGG,PQUE FOTOVOLTAICO NONOGASTA,NOROESTE,LA RIOJA,Argentina,FOTOVOLTAICA,Renovable,SOL,,Noa,9677.836,360 ENERGY S.A.,-67.4243887241966,-29.3305060508876,P.S. Nonogasta,Fotovoltaica,PQUE FOTOVOLTAICO NONOGASTA,35.0,LA RIOJA,Interconectado MEM
2022,2022-10-01,NPUETV04,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.3821145131393,-34.5717066175047,NUEVO PUERTO,Térmica,CENTRAL PUERTO SA,1188.0,CIUDAD AUTONOMA DE BUENOS,Interconectado MEM
2022,2022-10-01,NPUETV05,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.3821145131393,-34.5717066175047,NUEVO PUERTO,Térmica,CENTRAL PUERTO SA,1188.0,CIUDAD AUTONOMA DE BUENOS,Interconectado MEM
2022,2022-10-01,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.3821145131393,-34.5717066175047,NUEVO PUERTO,Térmica,CENTRAL PUERTO SA,1188.0,CIUDAD AUTONOMA DE BUENOS,Interconectado MEM
2022,2022-10-01,OBEMDI01,OBEM,EMISSANG,EMSA GENERACION,NORESTE,MISIONES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,0.0,Sin clasificar,,,,,,,,
2022,2022-10-01,OBERTG01,OBER,EMISSANG,EMSA GENERACION,NORESTE,MISIONES,Argentina,TURBO GAS,Térmica,TG,,Nea,0.0,Sin clasificar,,,,,,,,
2022,2022-10-01,OCAMDI01,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,102.904,INDUSTRIAS JUAN F. SECCO S.A.,-59.3451098567939,-28.5159884039691,VILLA OCAMPO,Térmica,CT VILLA OCAMPO - SECCO,50.35,SANTA FE,Interconectado MEM
2022,2022-10-01,OCAMDI02,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,79.74,INDUSTRIAS JUAN F. SECCO S.A.,-59.3451098567939,-28.5159884039691,VILLA OCAMPO,Térmica,CT VILLA OCAMPO - SECCO,50.35,SANTA FE,Interconectado MEM
2022,2022-10-01,OCAMDI03,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,79.521,INDUSTRIAS JUAN F. SECCO S.A.,-59.3451098567939,-28.5159884039691,VILLA OCAMPO,Térmica,CT VILLA OCAMPO - SECCO,50.35,SANTA FE,Interconectado MEM
2022,2022-10-01,OCAMDI04,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,92.58,INDUSTRIAS JUAN F. SECCO S.A.,-59.3451098567939,-28.5159884039691,VILLA OCAMPO,Térmica,CT VILLA OCAMPO - SECCO,50.35,SANTA FE,Interconectado MEM
2022,2022-10-01,OCAMDI05,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,102.835,INDUSTRIAS JUAN F. SECCO S.A.,-59.3451098567939,-28.5159884039691,VILLA OCAMPO,Térmica,CT VILLA OCAMPO - SECCO,50.35,SANTA FE,Interconectado MEM
2022,2022-10-01,OLIVEO,OLIVEO,PEOLIVOG,P.EOLICO LOS OLIVOS MATER,CENTRO,CORDOBA,Argentina,EOLICA,Renovable,EOL,,Centro,10074.881,CENTRAL PUERTO S.A.,-65.0757734551235,-33.2317677258083,Parque eólico Los Olivos,Eólica,P.EOLICO LA GENOVEVA II MATER,22.8,CORDOBA,Interconectado MEM
2022,2022-10-01,OLPADI01,OLPA,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,5.904,Sin clasificar,,,,,,,,
2022,2022-10-01,ORADDI01,ORAD,CTORANSG,CT ORAN - SECCO,NOROESTE,SALTA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,31.485,INDUSTRIAS JUAN F. SECCO S.A.,-64.2992618436917,-23.1351672737403,ORAN ENARSA,Térmica,CT ORAN - SECCO,15.0,SALTA,Interconectado MEM
2022,2022-10-01,PACUDI01,PACU,CTPACUCG,BIOGAS CTBG PACUCA BIO ENERGÍA,BUENOS AIRES,BUENOS AIRES,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,533.766,PACUCA BIOENERGÍA S.A.,-59.4423582001664,-35.3831814705644,C.T. PACUCA BIO ENERGIA. ROQUE PEREZ. BSAS.,Biogas,BIOGAS CTBG PACUCA BIO ENERGÍA,1.0,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PAGUHI,PAGUHI,HPAGUILG,HIDR. PIEDRA DEL AGUILA S.A.,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Renovable,HI>50,Piedra del Águila,Comahue,479361.819,CENTRAL PUERTO S.A.,-69.9917941724361,-40.1898380492485,PIEDRA D AGUILA,Hidroeléctrica,HIDR. PIEDRA DEL AGUILA S.A.,1440.0,NEUQUEN,Interconectado MEM
2022,2022-10-01,PAMEEO,PAMEEO,PEPAMPAG,P.EOLICO PAMPA ENERGIA,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,18110.477,PAMPA ENERGÍA S.A.,-62.0021781962618,-38.6958608623354,Parque Eólico Pampa Energía (MATER),Eólica,P.EOLICO PAMPA ENERGIA,50.4,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PASIFV,PASIFV,PSPASIPG,PQUE SOLAR FTV PASIP PALMIRA,CUYO,MENDOZA,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,291.324,PROVINCIAL,-68.5419837229767,-33.0375396729986,P.S. Pasip,Fotovoltaica,PQUE SOLAR FTV PASIP PALMIRA,1.15,MENDOZA,Interconectado MEM
2022,2022-10-01,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0.0,ENERGIA DEL SUR S.A.,-67.5135569671174,-45.7926311530152,C.T. PATAGONIA,Térmica,ENERGIA DEL SUR S.A.,125.1,CHUBUT,Interconectado MEM
2022,2022-10-01,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,24137.235,ENERGIA DEL SUR S.A.,-67.5135569671174,-45.7926311530152,C.T. PATAGONIA,Térmica,ENERGIA DEL SUR S.A.,125.1,CHUBUT,Interconectado MEM
2022,2022-10-01,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,14368.491,ENERGIA DEL SUR S.A.,-67.5135569671174,-45.7926311530152,C.T. PATAGONIA,Térmica,ENERGIA DEL SUR S.A.,125.1,CHUBUT,Interconectado MEM
2022,2022-10-01,PBANHI,PBANHI,HCERROCG,HIDR. CERROS COLORADOS S.A.,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Renovable,HI>50,Planicie Banderita,Comahue,58457.75,PETROLERA ACONCAGUA ENERGÍA,-68.4744459885959,-38.5596066396262,P. BANDERITA,Hidroeléctrica,HIDR. CERROS COLORADOS S.A.,472.0,NEUQUEN,Interconectado MEM
2022,2022-10-01,PEDRTG01,PEDR,CTSPEDRG,SCC POWER SAN PEDRO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,322.852,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PEDRTG02,PEDR,CTSPEDRG,SCC POWER SAN PEDRO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,344.188,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PEDRTG03,PEDR,CTSPED2G,CT SAN PEDRO - CIERRE CC,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,792.528,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PEDRTV01,PEDR,CTSPED2G,CT SAN PEDRO - CIERRE CC,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PERGDI01,PERG,CTPERGAG,BIOGAS CTBG PERGAMINO,BUENOS AIRES,BUENOS AIRES,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,1473.611,SEEDS ENERGY S.A.,-60.5387178903779,-33.9239025723866,C.T. PERGAMINO,Biogas,BIOGAS CTBG PERGAMINO,2.4,BUENOS AIRES,Interconectado MEM
2022,2022-10-01,PERZDI01,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,155.63,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI02,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,82.009,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI03,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,154.979,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI04,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,153.941,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI05,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,111.806,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI06,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,118.623,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI07,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,119.338,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PERZDI08,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,87.224,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2022,2022-10-01,PESPTV01,PESP,ECOENERA,ECO-ENERGIA S.A.BIOMASA,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,1693.122,ECO-ENERGIA S.A.BIOMASA,-54.5846788198957,-26.0282553887687,AG PTO ESPERANZ,Biomasa,ECO-ENERGIA S.A.BIOMASA,3.0,MISIONES,Interconectado MEM
2022,2022-10-01,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,0.0,Sin clasificar,,,,,,,,
2022,2022-10-01,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,23372.126,YPF ENERGÍA ELÉCTRICA S.A.,-69.1685341863137,-38.9303417908007,PLAZA HUINCUL,Térmica,YPF Autogenerador Pza. Huincul,40.144,NEUQUEN,Interconectado MEM
2022,2022-10-01,PICADI01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,304.409,INDUSTRIAS JUAN F. SECCO S.A.,-65.8001164819123,-28.5337823338873,P.IND.CAT ENARS,Térmica,CT PARQUE INDUSTR.CATAM-SECCO,15.0,CATAMARCA,Interconectado MEM
2022,2022-10-01,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,0.0,PROVINCIAL,-63.8340313614115,-31.667756704897,PILAR,Térmica,CT PILAR - EPEC,466.0,CORDOBA,Interconectado MEM
2022,2022-10-01,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,76095.83,PROVINCIAL,-63.8340313614115,-31.667756704897,PILAR,Térmica,CT PILAR - EPEC,466.0,CORDOBA,Interconectado MEM
2022,2022-10-01,PILATV10,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,CC,,Centro,19077.135,PROVINCIAL,-63.8340313614115,-31.667756704897,PILAR,Térmica,CT PILAR - EPEC,466.0,CORDOBA,Interconectado MEM
